image_group_id,blank,consol_dict_model_3,consol_dict_model_4,event_final_topk_conf,species,md_count_max,yolo_count_max,md_bbox,yolo_bbox
SSWI000000020153090,False,"{'cottontail_snowshoehare': [0.451904297], 'blank': [0.99, 0.99]}","{'coyote': [0.3722374737262726], 'wolf': [0.3867790102958679, 0.3876025974750519]}","{'cottontail_snowshoehare': 0.5422851564, 'wolf': 0.32300216456254327, 'coyote': 0.31019789477189386}",cottontail_snowshoehare,3,1,"{'A': ['0.5468,0.5738,0.03314,0.03819', '0.4922,0.5715,0.1423,0.05412', '0.5482,0.5763,0.04212,0.0505'], 'B': ['0.5534,0.5848,0.03315,0.04891'], 'C': ['0.5448,0.5681,0.03511,0.04083']}","{'A': [['0.5568181649529825,0.5724431649529825,0.04758525257052622,0.05113632990596505']], 'B': [], 'C': []}"
SSWI000000020153091,False,"{'blank': [0.99, 0.99], 'cottontail_snowshoehare': [0.431884766]}","{'wolf': [0.5049085021018982, 0.5767902731895447, 0.5524560809135437]}","{'cottontail_snowshoehare': 0.5182617192, 'wolf': 0.48065856099128723, 'coyote': 0.21858036518096924}",cottontail_snowshoehare,0,1,"{'A': [], 'B': [], 'C': []}","{'A': [], 'B': [], 'C': [['0.8650567886677194,0.605823853095614,0.045454587617543694,0.060369288667719415']]}"
SSWI000000020153092,False,"{'blank': [0.99, 0.99, 0.99]}","{'wolf': [0.5984582901000977, 0.4170169532299042, 0.570605456829071]}","{'blank': 0.99, 'wolf': 0.4987152417500814, 'coyote': 0.311955064535141}",blank,3,0,"{'A': ['0.5417,0.6327,0.04154,0.05893', '0.5291,0.6321,0.06716,0.06203', '0.512,0.6311,0.1158,0.06046'], 'B': ['0.54,0.6329,0.04236,0.05613', '0.5274,0.6335,0.07133,0.05902'], 'C': []}","{'A': [], 'B': [], 'C': []}"
SSWI000000020153093,False,"{'foxgray_foxred': [0.3125], 'blank': [0.99, 0.99]}","{'coyote': [0.4001491367816925], 'wolf': [0.5451881289482117, 0.5770788192749023]}","{'wolf': 0.48089901606241864, 'foxgray_foxred': 0.375, 'coyote': 0.3334576139847438}",wolf,4,1,"{'A': ['0.1537,0.5627,0.04371,0.0663', '0.1461,0.5602,0.06646,0.07348', '0.2168,0.563,0.1591,0.07213', '0.1318,0.5484,0.08089,0.08383'], 'B': [], 'C': []}","{'A': [['0.17320667719043858,0.5688920412382457,0.06267756314263155,0.05965908247649126']], 'B': [], 'C': []}"
SSWI000000020153102,False,"{'bear': [0.254638672, 0.669921875, 0.764648438]}","{'wolf': [0.5110019445419312, 0.6581609845161438, 0.6391727328300476]}","{'bear': 0.9175781256, 'wolf': 0.5484674870967865, 'foxgray_foxred': 0.20284947007894516}",bear,1,1,"{'A': [], 'B': [], 'C': ['0.5374,0.5134,0.1062,0.0862']}","{'A': [['0.6564275399529825,0.5248579355721054,0.18714492009403497,0.15482954123824563']], 'B': [['0.5973011237147369,0.5056817886677194,0.1633522474294738,0.12713066495298253']], 'C': [['0.5348011005250879,0.5145596443338597,0.14701704123824563,0.12997162885578933']]}"
SSWI000000020153109,False,"{'deer': [0.604980469], 'blank': [0.99, 0.99]}","{'wolf': [0.41454294323921204, 0.41009053587913513, 0.481343150138855]}","{'deer': 0.7259765628, 'wolf': 0.40111929178237915, 'coyote': 0.1256120080749194}",deer,3,1,"{'A': ['0.8805,0.5021,0.1456,0.1335'], 'B': [], 'C': ['0.7473,0.4963,0.0523,0.1307', '0.7903,0.4975,0.1422,0.1312', '0.7492,0.4772,0.04192,0.08937']}","{'A': [['0.8828124536207019,0.4992897474294738,0.1647727525705262,0.17684658247649127']], 'B': [], 'C': []}"
SSWI000000020153112,False,"{'blank': [0.99, 0.99, 0.99]}","{'foxgray_foxred': [0.5705864429473877, 0.45517560839653015, 0.5532193779945374]}","{'blank': 0.99, 'foxgray_foxred': 0.47548870245615643, 'coyote': 0.2452300488948822}",blank,2,0,"{'A': [], 'B': ['0.2433,0.7111,0.1881,0.09885', '0.194,0.7128,0.2766,0.114'], 'C': []}","{'A': [], 'B': [], 'C': []}"
SSWI000000020153122,False,"{'cottontail_snowshoehare': [0.874023438, 0.874511719, 0.874023438]}","{'coyote': [0.4487520456314087, 0.4480443000793457, 0.43005093932151794]}","{'cottontail_snowshoehare': 0.99, 'coyote': 0.37396003802617395, 'foxgray_foxred': 0.2048863098025322}",cottontail_snowshoehare,1,1,"{'A': ['0.1648,0.8362,0.1471,0.224'], 'B': ['0.1655,0.8366,0.1463,0.2239'], 'C': ['0.1663,0.8335,0.1459,0.2226']}","{'A': [['0.16850141623824563,0.8274147706191228,0.14701704123824563,0.20454545876175437']], 'B': [['0.16841264336304823,0.8281249536207019,0.14648438079741224,0.2045454123824563']], 'C': [['0.16885653382739035,0.8281249768103509,0.1466619323452193,0.20596587114421067']]}"
SSWI000000020153128,False,"{'blank': [0.99, 0.99], 'opossum': [0.395507813]}","{'coyote': [0.47750917077064514, 0.4806141257286072, 0.4621073007583618]}","{'opossum': 0.47460937559999994, 'coyote': 0.400511771440506, 'raccoon': 0.18586805711189908}",opossum,0,1,"{'A': [], 'B': [], 'C': []}","{'A': [], 'B': [], 'C': [['0.7876419948589476,0.6946022474294737,0.08238632990596505,0.07528408247649127']]}"
SSWI000000020153137,False,"{'blank': [0.99, 0.99], 'cottontail_snowshoehare': [0.463623047]}","{'coyote': [0.39328572154045105, 0.3485761284828186, 0.29732346534729004]}","{'cottontail_snowshoehare': 0.5563476564, 'coyote': 0.3277381012837092, 'raccoon': 0.19222083191076916}",cottontail_snowshoehare,4,1,"{'A': ['0.6237,0.7275,0.1503,0.05979', '0.593,0.7273,0.09664,0.05891', '0.6267,0.7237,0.234,0.08148', '0.5611,0.7274,0.1583,0.05992'], 'B': [], 'C': []}","{'A': [], 'B': [], 'C': [['0.6519886237147369,0.7100496842868422,0.07599433504701748,0.09126420876175437']]}"
SSWI000000020153172,False,"{'deer': [0.801757813, 0.769042969, 0.295654297]}","{'deer': [0.9609993100166321, 0.6205969452857971, 0.5780415534973145]}","{'deer': 0.9621093756, 'wolf': 0.16675942887862524, 'coyote': 0.03553716155389945}",deer,4,1,"{'A': ['0.5199,0.5019,0.1192,0.1063', '0.5002,0.4923,0.08644,0.08817', '0.5485,0.5154,0.1811,0.1355', '0.4871,0.4993,0.0571,0.09538'], 'B': ['0.525,0.4984,0.116,0.09432', '0.514,0.4839,0.09329,0.06548', '0.5329,0.5066,0.15,0.1224'], 'C': ['0.3447,0.5549,0.03752,0.09824']}","{'A': [['0.5205965824764912,0.4989346443338597,0.14275566495298253,0.1363636237147369']], 'B': [['0.5262783943338597,0.4992897474294738,0.13494321133228057,0.12997158247649127']], 'C': [['0.53125,0.5035511237147369,0.15838066495298253,0.1484375']]}"
SSWI000000020153176,False,"{'deer': [0.738769531, 0.827636719, 0.8359375]}","{'deer': [0.47040626406669617, 0.8697372674942017, 0.8791589736938477]}","{'deer': 0.99, 'coyote': 0.13580664992332458, 'foxgray_foxred': 0.12253377586603165}",deer,1,1,"{'A': ['0.5804,0.5149,0.1677,0.2583'], 'B': ['0.5508,0.485,0.151,0.277'], 'C': ['0.5167,0.4789,0.1567,0.316']}","{'A': [['0.5894886237147369,0.48828125,0.1960227525705262,0.22940341752350873']], 'B': [['0.555042603095614,0.4836647590242983,0.17826704123824563,0.30539772938087717']], 'C': [['0.5245028324764912,0.48091263466692985,0.1875,0.3265269780956141']]}"
SSWI000000020153203,False,"{'blank': [0.99, 0.99], 'cottontail_snowshoehare': [0.593261719]}","{'coyote': [0.42039456963539124, 0.5399283766746521, 0.4533274173736572]}","{'cottontail_snowshoehare': 0.7119140628, 'coyote': 0.44994031389554345, 'wolf': 0.22202248374621075}",cottontail_snowshoehare,1,1,"{'A': [], 'B': ['0.5595,0.6984,0.236,0.06013'], 'C': ['0.5673,0.6973,0.2226,0.05623']}","{'A': [], 'B': [['0.5436789561912282,0.5660511237147369,0.056818164952982524,0.060369335047017476']], 'C': []}"
SSWI000000020153207,False,"{'cottontail_snowshoehare': [0.829101563, 0.80859375, 0.803710938]}","{'coyote': [0.4821999669075012, 0.3053511381149292, 0.36174434423446655]}","{'cottontail_snowshoehare': 0.9949218756, 'coyote': 0.40183330575625104, 'foxgray_foxred': 0.12843560427427292}",cottontail_snowshoehare,3,1,"{'A': ['0.2402,0.7315,0.1281,0.0834', '0.2772,0.7371,0.188,0.07747', '0.546,0.702,0.1716,0.056'], 'B': ['0.2273,0.7478,0.1383,0.06683', '0.5414,0.7016,0.1784,0.05527', '0.2853,0.746,0.2599,0.08448'], 'C': ['0.2152,0.7505,0.1414,0.07089', '0.2615,0.7537,0.2384,0.09167']}","{'A': [['0.23899146778605268,0.7350852061912282,0.12251418557210533,0.09517041238245631']], 'B': [['0.22851561920258773,0.7469815193338597,0.1360085090242983,0.08416196133228059']], 'C': [['0.21382279671434212,0.7523082049059651,0.13201348904780705,0.0905539098119301']]}"
SSWI000000020158180,False,"{'raccoon': [0.840820313, 0.487304688], 'blank': [0.99]}","{'foxgray_foxred': [0.9239310026168823, 0.5191165804862976, 0.9110522270202637]}","{'raccoon': 0.99, 'foxgray_foxred': 0.7699425021807353, 'opossum': 0.02013813549031814}",raccoon,1,1,"{'A': ['0.7649,0.6931,0.2552,0.1567'], 'B': ['0.1137,0.7389,0.2271,0.1549'], 'C': []}","{'A': [['0.7860440193338597,0.691761353095614,0.22904829123824563,0.1605113762852631']], 'B': [['0.11532314497649127,0.7357954587617543,0.23064628995298253,0.19034091752350873']], 'C': []}"
SSWI000000020162365,False,"{'deer': [0.8095703125, 0.868652344, 0.879394531]}","{'deer': [0.9841789603233337, 0.9891170859336853, 0.9952421188354492]}","{'deer': 0.99, 'wolf': 0.006550024263560772, 'bear': 0.0017066204842800896}",deer,3,2,"{'A': ['0.8172,0.7809,0.3594,0.4378', '0.581,0.8223,0.2176,0.347'], 'B': ['0.6363,0.8054,0.4714,0.389', '0.4681,0.7207,0.0873,0.177'], 'C': ['0.5234,0.8067,0.2548,0.3808', '0.6869,0.8018,0.2894,0.3962', '0.4643,0.7089,0.1002,0.1816']}","{'A': [['0.5859375,0.8064630618573685,0.24431816495298253,0.38707387628526313', '0.8377130618573685,0.7844460206191228,0.32457387628526313,0.4311079587617544'], ['0.5859375,0.8064630618573685,0.24431816495298253,0.38707387628526313', '0.8377130618573685,0.7844460206191228,0.32457387628526313,0.4311079587617544']], 'B': [['0.648437476810351,0.7997158943338597,0.47159087114421067,0.4005682113322806']], 'C': [['0.629261353095614,0.7961647706191228,0.4701704587617544,0.4076704587617544']]}"
SSWI000000020162368,False,"{'deer': [0.875976563, 0.865234375, 0.862792969]}","{'deer': [0.9744017124176025, 0.9926222562789917, 0.9847298264503479]}","{'deer': 0.99, 'raccoon': 0.01030074122051398, 'coyote': 0.0027456860213230056}",deer,1,1,"{'A': ['0.7506,0.8079,0.3696,0.384'], 'B': ['0.7811,0.753,0.4376,0.4812'], 'C': ['0.7827,0.753,0.433,0.4823']}","{'A': [['0.7464488299059651,0.8032670412382457,0.40056816495298253,0.39346591752350873']], 'B': [['0.7713068118573685,0.7595880618573685,0.45738637628526313,0.48082387628526313']], 'C': [['0.7716619149529825,0.7599431649529825,0.45667617009403494,0.48011367009403494']]}"
SSWI000000020162370,False,"{'deer': [0.50048828125, 0.272216797], 'blank': [0.99]}","{'deer': [0.8760804533958435, 0.8192835450172424, 0.9103240370750427]}","{'deer': 0.7586033642292023, 'coyote': 0.08493478099505107, 'raccoon': 0.031142684941490494}",deer,3,3,"{'A': ['0.699,0.649,0.2916,0.2624', '0.9368,0.6183,0.1263,0.1753'], 'B': ['0.7086,0.6535,0.2725,0.2759', '0.9679,0.7222,0.0617,0.1535', '0.9449,0.7121,0.1101,0.1723'], 'C': ['0.6945,0.6561,0.2941,0.2811', '0.9729,0.7487,0.05139,0.1994']}","{'A': [['0.669921851810351,0.6569602061912282,0.12322446133228059,0.16619316495298253', '0.9293323737147369,0.6697443118573685,0.1413352525705262,0.2954545412382456', '0.7867542255250879,0.570312476810351,0.12251420876175437,0.1754261237147369'], ['0.669921851810351,0.6569602061912282,0.12322446133228059,0.16619316495298253', '0.9293323737147369,0.6697443118573685,0.1413352525705262,0.2954545412382456', '0.7867542255250879,0.570312476810351,0.12251420876175437,0.1754261237147369'], ['0.669921851810351,0.6569602061912282,0.12322446133228059,0.16619316495298253', '0.9293323737147369,0.6697443118573685,0.1413352525705262,0.2954545412382456', '0.7867542255250879,0.570312476810351,0.12251420876175437,0.1754261237147369']], 'B': [['0.793323853095614,0.566761353095614,0.11647729380877185,0.1619317886677194']], 'C': []}"
SSWI000000020162371,False,"{'deer': [0.800292969, 0.77734375, 0.78076171875]}","{'deer': [0.88270503282547, 0.9278059601783752, 0.8986548781394958]}","{'deer': 0.9603515628, 'wolf': 0.039296215400099754, 'raccoon': 0.020235972478985786}",deer,7,2,"{'A': ['0.373,0.6976,0.22,0.3141', '0.8992,0.6141,0.2015,0.2418', '0.7309,0.6779,0.234,0.2029'], 'B': ['0.3764,0.703,0.1726,0.3624', '0.8639,0.6651,0.1573,0.2386', '0.7162,0.6547,0.2625,0.2563', '0.8063,0.6675,0.1794,0.2214', '0.8639,0.5972,0.1447,0.1117', '0.7864,0.6536,0.121,0.182', '0.8842,0.6682,0.1122,0.1946'], 'C': ['0.3903,0.6878,0.1193,0.3166', '0.7279,0.6584,0.2823,0.284', '0.8279,0.6025,0.07875,0.1045', '0.8068,0.6084,0.1183,0.1186']}","{'A': [['0.38290126997649127,0.6812854987147369,0.228515625,0.2993608376175437']], 'B': [['0.8572443118573685,0.5965908943338597,0.18750004637929807,0.1292613762852631', '0.38858309342868425,0.7137783711442107,0.1887428956191228,0.4133522474294738'], ['0.8572443118573685,0.5965908943338597,0.18750004637929807,0.1292613762852631', '0.38858309342868425,0.7137783711442107,0.1887428956191228,0.4133522474294738']], 'C': [['0.3895596443338597,0.7159090592868422,0.1441761237147369,0.41051137628526313', '0.8231533711442107,0.5973011237147369,0.12073857733543883,0.13849433504701747'], ['0.3895596443338597,0.7159090592868422,0.1441761237147369,0.41051137628526313', '0.8231533711442107,0.5973011237147369,0.12073857733543883,0.13849433504701747']]}"
SSWI000000020162376,False,"{'deer': [0.7734375, 0.770996094, 0.768066406]}","{'deer': [0.8157326579093933, 0.8179780840873718, 0.7691922783851624]}","{'deer': 0.928125, 'wolf': 0.06950525566935539, 'bear': 0.04582264771064123}",deer,5,1,"{'A': ['0.066,0.7459,0.1308,0.3464', '0.949,0.6184,0.1018,0.1786', '0.9263,0.6297,0.14,0.2112'], 'B': ['0.066,0.7441,0.1316,0.3417', '0.9504,0.5919,0.09906,0.2221', '0.9286,0.5784,0.1322,0.2635', '0.9637,0.6113,0.07002,0.186'], 'C': ['0.0664,0.7461,0.1311,0.3473', '0.9501,0.5947,0.09977,0.2279', '0.9315,0.6331,0.134,0.2924', '0.9618,0.6278,0.07635,0.225', '0.9668,0.6058,0.05397,0.1778']}","{'A': [['0.07537286984521929,0.7499999536207019,0.15074573969043858,0.3821022474294738']], 'B': [['0.07652698389302634,0.7514204587617543,0.15305396778605268,0.3835227525705262']], 'C': [['0.0771484375,0.7528408711442107,0.154296875,0.38778408247649127']]}"
SSWI000000020162377,False,"{'deer': [0.555175781, 0.629882813, 0.6171875]}","{'deer': [0.8584169149398804, 0.644594132900238, 0.6582286953926086]}","{'deer': 0.7558593756, 'coyote': 0.20586499323447546, 'wolf': 0.031797392293810844}",deer,1,1,"{'A': ['0.8347,0.6407,0.2078,0.3095'], 'B': ['0.8089,0.635,0.2816,0.313'], 'C': ['0.7957,0.6552,0.2986,0.2864']}","{'A': [['0.840198853095614,0.5997869149529825,0.2059659639028068,0.2102272474294738']], 'B': [['0.8409090592868422,0.6138139162382457,0.2627840360971932,0.26384941495298253']], 'C': [['0.8330965824764912,0.6044033943338597,0.2670455051410524,0.2230113762852631']]}"
SSWI000000020162396,False,"{'deer': [0.844726563, 0.77294921875, 0.826171875]}","{'deer': [0.966274082660675, 0.8911568522453308, 0.9081958532333374]}","{'deer': 0.99, 'wolf': 0.0515227485448122, 'elk': 0.011193786437312763}",deer,4,2,"{'A': ['0.377,0.6981,0.332,0.5615', '0.9638,0.5917,0.07152,0.141'], 'B': ['0.1584,0.7345,0.3127,0.3938', '0.9601,0.634,0.07969,0.4738'], 'C': ['0.0956,0.7583,0.1908,0.339', '0.957,0.6675,0.08581,0.5992', '0.9612,0.4794,0.07744,0.2115', '0.9599,0.5526,0.08013,0.3552']}","{'A': [['0.39266689497649127,0.6977982680485966,0.380859375,0.5759942886677194']], 'B': [['0.9517045412382457,0.6795099368573685,0.09659091752350873,0.6097301262852631', '0.16628195177820315,0.7203479755250879,0.3240411763495587,0.3803267087617544'], ['0.9517045412382457,0.6795099368573685,0.09659091752350873,0.6097301262852631', '0.16628195177820315,0.7203479755250879,0.3240411763495587,0.3803267087617544']], 'C': [['0.94921875,0.7130681417633334,0.1015625,0.5553977061912282', '0.10174005154780703,0.7514204355721054,0.20348010309561407,0.34090912885578933'], ['0.94921875,0.7130681417633334,0.1015625,0.5553977061912282', '0.10174005154780703,0.7514204355721054,0.20348010309561407,0.34090912885578933']]}"
SSWI000000020162402,False,"{'deer': [0.271484375, 0.868164063, 0.800292969]}","{'wolf': [0.8458834290504456], 'deer': [0.8433266282081604, 0.5096977949142456]}","{'deer': 0.99, 'wolf': 0.704902857542038, 'coyote': 0.050664205724994346}",deer,2,1,"{'A': ['0.9533,0.6101,0.09336,0.1905', '0.9268,0.6223,0.1461,0.2097'], 'B': ['0.6169,0.8038,0.4383,0.3904'], 'C': ['0.5018,0.7972,0.421,0.3989']}","{'A': [['0.9573863299059651,0.6029829355721054,0.0852273401880699,0.22088071133228057']], 'B': [['0.611505653358158,0.796874976810351,0.46732951804859657,0.4034090360971932']], 'C': [['0.5096768318338597,0.7855113299059651,0.4564985837617544,0.4204544948589476']]}"
SSWI000000020162403,False,"{'deer': [0.793945313], 'blank': [0.99, 0.99]}","{'deer': [0.5209335088729858], 'wolf': [0.7914766669273376, 0.43092772364616394]}","{'deer': 0.9527343756, 'wolf': 0.6595638891061147, 'turkey': 0.06531737744808197}",deer,1,1,"{'A': ['0.7949,0.7633,0.4099,0.4649'], 'B': ['0.0735,0.7504,0.1453,0.3228'], 'C': []}","{'A': [['0.8036221443338597,0.7524857912382457,0.3927557113322806,0.49502841752350873']], 'B': [], 'C': []}"
SSWI000000020162410,False,"{'deer': [0.719726563], 'blank': [0.99, 0.99]}","{'deer': [0.45991331338882446], 'foxgray_foxred': [0.36025017499923706, 0.391809344291687]}","{'deer': 0.8636718756, 'foxgray_foxred': 0.3265077869097392, 'wolf': 0.1548656945427259}",deer,1,1,"{'A': ['0.8673,0.7461,0.2527,0.4444'], 'B': [], 'C': []}","{'A': [['0.861328125,0.7507102293808772,0.27734375,0.4829545412382456']], 'B': [], 'C': []}"
SSWI000000020162423,False,"{'deer': [0.823242188, 0.810058594, 0.810058594]}","{'deer': [0.8956525325775146, 0.907249927520752, 0.8831009864807129]}","{'deer': 0.9878906256, 'raccoon': 0.028656981885433197, 'coyote': 0.019136530657609306}",deer,1,1,"{'A': ['0.8962,0.7596,0.2074,0.4778'], 'B': ['0.9051,0.7641,0.1866,0.4715'], 'C': ['0.9042,0.7621,0.1865,0.4757']}","{'A': [['0.8884943118573685,0.7560369149529825,0.2230113762852631,0.48792617009403494']], 'B': [['0.8998579587617543,0.7540837899529825,0.20028408247649127,0.49183242009403494']], 'C': [['0.8991477061912282,0.754261353095614,0.2017045876175437,0.49147729380877186']]}"
SSWI000000020162445,False,"{'deer': [0.806640625, 0.7890625, 0.8076171875]}","{'wolf': [0.5612859725952148], 'deer': [0.954906702041626, 0.988602340221405]}","{'deer': 0.969140625, 'wolf': 0.4677383104960124, 'coyote': 0.08422738562027614}",deer,2,2,"{'A': ['0.107,0.7591,0.2137,0.3645'], 'B': ['0.3602,0.7185,0.4099,0.4709', '0.0232,0.7141,0.04445,0.1196'], 'C': ['0.4414,0.7462,0.4812,0.5', '0.0781,0.7421,0.1539,0.3393']}","{'A': [['0.11328124893563134,0.7322442886677194,0.22514204336698293,0.3352272474294738']], 'B': [['0.029407846166732463,0.723011353095614,0.058815692333464925,0.22585229380877184', '0.3672762583816667,0.7191050799059651,0.43022014304859657,0.48082382990596506'], ['0.029407846166732463,0.723011353095614,0.058815692333464925,0.22585229380877184', '0.3672762583816667,0.7191050799059651,0.43022014304859657,0.48082382990596506']], 'C': [['0.4631569349294738,0.7400567886677194,0.4543678724294738,0.5056817422884213', '0.0843616784946557,0.7450283943338597,0.16863457858279393,0.37784087114421067'], ['0.4631569349294738,0.7400567886677194,0.4543678724294738,0.5056817422884213', '0.0843616784946557,0.7450283943338597,0.16863457858279393,0.37784087114421067']]}"
SSWI000000020162453,False,"{'deer': [0.393066406, 0.873535156], 'coyote': [0.629394531]}","{'wolf': [0.5870174765586853, 0.6234073638916016], 'deer': [0.5695375204086304]}","{'deer': 0.99, 'coyote': 0.7552734372, 'wolf': 0.5195061365763347}",deer,1,1,"{'A': ['0.9545,0.6454,0.08771,0.2234'], 'B': ['0.7776,0.7595,0.4445,0.4653'], 'C': ['0.7241,0.7686,0.5516,0.4458']}","{'A': [['0.9428267087617543,0.6654829355721054,0.11434658247649127,0.39772729380877186']], 'B': [['0.7791193118573685,0.7604758543808772,0.44176137628526313,0.4591619613322806']], 'C': [['0.716796875,0.7640269549059651,0.56640625,0.44921875']]}"
